Flight_id,Airline,Flight_Number,Route,Departure_Airport,Arrival_Airport,Departure_Time,Arrival_Time,FlightDuration_minutes,Delay_Minutes,Early_minutes,Late_Minute,Cancelled,Cancellation_Reason,Passenger_Count,Ticket_Price,Aircraft_Type,Distance_km,On_Time_Percent,Class,Loyalty_Member,Baggage_Allowance,Fuel_Surcharge,Gate,Terminal,Crew_Size
3625,United Airlines,9159,IST - AMS,IST,AMS,2021-09-10 14:42,2021-09-10 17:59,197,-12,12,0,No,,140,692.35,A380,6164,64.27,First,No,20kg,26.62,B45,UNKNOWN,9
3626,Air France,UNKNOWN,FRA - CDG,FRA,CDG,2022-05-01 5:14,2022-05-01 11:52,398,26,0,26,No,,253,169.48,A320,13973,91.62,Economy,No,No,42.65,M9,T2,13
3627,South African Airways,2111,ORD - SIN,ORD,SIN,2023-02-18 10:18,2023-02-18 20:14,596,70,0,70,No,,248,535.00,A380,8732,95.96,Economy,No,No,18.86,L50,T1,15
3628,Qatar Airways,6201,DOH - NBO,DOH,NBO,2023-12-13 6:38,2023-12-13 8:45,127,14,0,14,No,,223,525.93,A350,14915,69.36,Business,Yes,2pc,25.06,O37,UNKNOWN,8
3629,Lufthansa,687,JFK - DXB,JFK,DXB,2023-05-18 6:09,2023-05-18 16:09,600,-22,22,0,No,,25,440.98,A350,UNKNOWN,81.9,Economy,No,-,36.24,U18,T2,13
3630,British Airways,UNKNOWN,LHR - IST,LHR,IST,2025-05-28 3:35,2025-05-28 10:57,442,0,0,0,No,,167,25.52,A380,14333,91.09,Economy,No,2pc,25,S24,T2,8
3633,American Airlines,1971,ORD - DXB,ORD,DXB,2020-04-04 22:57,2020-04-05 1:10,133,53,0,53,No,,170,427.85,B737,7343,96.87,Economy,Yes,20kg,45.82,L17,UNKNOWN,4
3634,Air France,8274,ATL - NBO,ATL,NBO,2023-03-03 5:08,2023-03-03 10:43,335,32,0,32,No,,76,295.22,B777,430,99.41,Business,Yes,20kg,43.8,V37,T4,7
3635,American Airlines,653,ORD - LHR,ORD,LHR,2024-02-27 14:34,2024-02-27 16:21,107,31,0,31,No,,162,694.23,B737,8386,76.03,Business,UNKNOWN,1pc,23.3,N10,UNKNOWN,5
3636,KLM,4528,AMS - JFK,AMS,JFK,2025-01-19 15:06,2025-01-19 19:36,270,24,0,24,No,,241,547.42,B737,9789,89.3,Economy,No,1pc,48.19,F4,T4,17
3637,Lufthansa,4654,JFK - CDG,JFK,CDG,2023-10-17 23:52,2023-10-18 11:42,710,-1,1,0,No,,179,30.34,A320,9368,100,Economy,No,20kg,22.61,U31,UNKNOWN,18
3638,Air France,9737,JFK - LAX,JFK,LAX,2021-07-05 17:35,2021-07-06 4:56,681,18,0,18,No,,4,315.61,B737,3743,68.56,First,No,2pc,13.49,V7,T4,4
3639,Turkish Airlines,UNKNOWN,DOH - JFK,DOH,JFK,2024-01-14 11:25,2024-01-14 21:24,599,23,0,23,No,,139,162.06,A350,4048,87.92,Economy,No,20kg,31.12,Y6,UNKNOWN,19
3640,Ethiopian Airlines,5021,DOH - LAX,DOH,LAX,2024-12-28 8:57,2024-12-28 13:07,250,0,0,0,No,,86,432.80,A380,11060,64.59,First,No,2pc,44.76,X50,T2,11
3641,Lufthansa,1484,FRA - DXB,FRA,DXB,2024-09-08 22:25,2024-09-09 4:39,374,19,0,19,No,,91,343.88,A320,4830,77.15,Business,Yes,2pc,36.64,M26,UNKNOWN,UNKNOWN
3642,Kenya Airways,1078,LAX - LHR,LAX,LHR,2022-12-22 15:59,2022-12-23 2:21,622,99,0,99,No,,158,173.40,B737,980,87.18,Business,Yes,20kg,29.26,T40,T3,8
3643,Emirates,8215,DXB - LOS,DXB,LOS,2022-03-14 15:04,2022-03-14 18:53,229,13,0,13,No,,29,266.79,B777,12210,100,Business,No,2pc,31.48,J18,T3,7
3644,British Airways,408,LAX - LOS,LAX,LOS,2020-10-07 20:06,2020-10-08 4:53,527,15,0,15,No,,198,299.37,B777,13530,66.01,Business,Yes,23kg,27.05,I1,T1,16
3645,KLM,6368,CDG - ATL,CDG,ATL,2022-06-04 16:18,2022-06-04 17:31,73,-17,17,0,No,,134,673.73,B777,13350,80.93,Business,No,1pc,22.59,J9,T1,12
3646,Singapore Airlines,7374,IST - LAX,IST,LAX,2023-04-16 0:25,2023-04-16 4:33,248,41,0,41,NO,,212,317.53,A350,7931,76.78,First,No,No,28.77,L36,T1,11
3648,Singapore Airlines,3121,DOH - IST,DOH,IST,2021-11-18 17:07,2021-11-18 22:43,336,32,0,32,No,,54,501.31,B777,10612,92.79,First,No,20kg,31.9,S46,T4,12
3649,South African Airways,UNKNOWN,DOH - FRA,DOH,FRA,2025-07-04 8:08,2025-07-04 19:52,704,-65,65,0,No,,265,204.89,CRJ900,2041,100,First,No,20kg,56.26,N14,T1,16
3650,Air France,8824,NBO - FRA,NBO,FRA,2021-11-30 9:34,2021-11-30 16:16,402,49,0,49,No,,81,510.15,A350,5961,87.55,Business,No,1pc,19.08,X20,T3,5
3651,Kenya Airways,956,CDG - LAX,CDG,LAX,2025-10-06 12:37,2025-10-06 20:41,484,112,0,112,No,,255,168.28,A350,13851,78.13,First,Yes,No,40.92,P20,T2,19
3652,Qatar Airways,5099,FRA - NBO,FRA,NBO,2021-10-04 6:58,2021-10-04 17:28,630,0,0,0,No,,255,227.65,B777,10595,100,Economy,Yes,20kg,27.01,W14,T3,14
3653,United Airlines,612,LAX - NBO,LAX,NBO,2022-04-16 0:19,2022-04-16 9:49,570,3,0,3,No,,55,60.10,B777,9642,100,Economy,No,No,29.39,T4,T2,18
3654,Delta Airlines,8972,IST - DOH,IST,DOH,2025-07-17 9:52,2025-07-17 13:53,241,8,0,8,No,,59,54.14,A350,3190,92.04,Economy,Yes,No,16.88,N5,T4,6
3655,Kenya Airways,5798,CDG - NBO,CDG,NBO,2023-06-26 7:04,2023-06-26 15:41,517,43,0,43,No,,153,166.11,CRJ900,14157,78.23,First,No,20kg,48.8,Y48,T4,10
3656,Air France,525,ATL - NBO,ATL,NBO,2024-05-13 17:01,2024-05-13 19:04,123,4,0,4,No,,287,344.85,B737,6574,100,Business,Yes,1pc,32.23,I34,T3,6
3657,Kenya Airways,5608,LHR - LOS,LHR,LOS,2020-03-03 7:12,2020-03-03 12:31,319,49,0,49,No,,285,151.20,B737,6993,54.97,First,No,2pc,36.59,B40,T1,20
3658,American Airlines,4401,FRA - SIN,FRA,SIN,2025-10-20 12:29,2025-10-20 16:41,252,8,0,8,No,,49,649.62,A350,8759,100,First,No,1pc,15.01,A40,T4,18
3659,Air France,UNKNOWN,LHR - AMS,LHR,AMS,2024-01-12 23:14,2024-01-13 10:29,675,0,0,0,No,,28,386.79,A380,6467,72.99,Business,Yes,No,34.12,R25,UNKNOWN,16
3660,British Airways,548,LHR - AMS,LHR,AMS,2021-02-15 2:03,2021-02-15 9:48,465,1,0,1,No,,188,614.05,B777,10758,75.49,First,No,2pc,28.39,W14,T1,11
3661,Kenya Airways,7211,CDG - DXB,CDG,DXB,2021-06-22 2:46,2021-06-22 10:55,489,14,0,14,No,,10,277.22,A350,586,100,First,Yes,No,UNKNOWN,Z1,T3,5
3662,American Airlines,7104,SIN - ORD,SIN,ORD,2025-02-10 16:23,2025-02-11 4:16,713,14,0,14,No,,38,379.40,A320,9081,97.43,Economy,Yes,1pc,35.05,O44,T3,4
3663,United Airlines,1889,LHR - SIN,LHR,SIN,2021-11-26 5:30,2021-11-26 13:13,463,-28,28,0,No,,255,149.84,A380,8086,94.8,Business,No,23kg,23.49,Q36,T3,14
3664,Ethiopian Airlines,4809,AMS - DXB,AMS,DXB,2022-08-07 0:43,2022-08-07 7:57,434,57,0,57,No,,250,537.35,B777,7033,100,Economy,Yes,23kg,26.15,G32,T2,14
3665,Turkish Airlines,8861,LOS - AMS,LOS,AMS,2025-06-19 22:11,2025-06-20 0:09,118,12,0,12,No,,21,509.25,A350,5703,72.46,Business,Yes,No,31.19,Q38,UNKNOWN,20
3666,American Airlines,7694,IST - NBO,IST,NBO,2022-05-05 13:42,2022-05-05 15:24,102,0,0,0,No,,285,383.26,A320,4108,92.7,Business,Yes,2pc,35.28,H34,T2,19
3667,Ethiopian Airlines,7044,LOS - LAX,LOS,LAX,2023-08-09 17:19,2023-08-09 21:45,266,14,0,14,No,,87,544.18,B777,1033,78.78,Economy,No,20kg,34.35,Y46,T2,UNKNOWN
3668,United Airlines,9481,ATL - IST,ATL,IST,2023-03-15 16:02,2023-03-15 21:57,355,49,0,49,No,,205,241.19,A320,613,94.64,First,No,23kg,31.32,A4,T1,9
3669,American Airlines,9411,FRA - JFK,FRA,JFK,2022-12-19 9:38,2022-12-19 12:35,177,-40,40,0,No,,251,506.76,B737,1010,81.86,First,No,No,32.01,UNKNOWN,T1,10
3670,Qatar Airways,8601,LHR - IST,LHR,IST,2023-11-27 1:22,2023-11-27 11:13,591,5,0,5,No,,280,505.71,UNKNOWN,3254,55.11,First,No,No,55.36,O44,T3,7
3671,Emirates,4361,JFK - LHR,JFK,LHR,2022-02-21 22:23,2022-02-22 3:04,281,8,0,8,No,,195,289.72,CRJ900,13496,100,First,Yes,No,22.78,A33,T3,11
3672,Qatar Airways,2763,IST - LHR,IST,LHR,2021-11-08 22:50,2021-11-09 2:35,225,12,0,12,No,,166,264.06,CRJ900,2544,100,Business,Yes,23kg,29.63,T38,T2,17
3674,Turkish Airlines,7756,JFK - LOS,JFK,LOS,2022-07-27 17:34,2022-07-27 21:09,215,43,0,43,No,,134,743.65,CRJ900,6173,58.44,First,No,No,26.17,H17,UNKNOWN,10
3675,Singapore Airlines,4003,LHR - AMS,LHR,AMS,2025-10-04 23:24,2025-10-05 3:27,243,56,0,56,No,,138,303.55,A380,421,90.27,Economy,No,23kg,21.01,V30,UNKNOWN,11
3676,KLM,2260,NBO - NBO,NBO,NBO,2024-06-05 13:34,2024-06-05 16:03,149,-14,14,0,No,,148,259.85,UNKNOWN,10291,76.69,First,No,1pc,22.7,E46,UNKNOWN,9
3677,American Airlines,348,LOS - AMS,LOS,AMS,2025-04-21 11:26,2025-04-21 13:59,153,-30,30,0,No,,46,585.68,A350,3504,100,First,No,1pc,18.14,B37,T4,15
3678,Singapore Airlines,4595,FRA - LOS,FRA,LOS,2024-12-20 22:31,2024-12-21 6:48,497,34,0,34,No,,142,523.20,CRJ900,6903,UNKNOWN,Business,Yes,1pc,31.22,R7,T1,20
3679,KLM,1501,NBO - IST,NBO,IST,2020-11-13 20:56,2020-11-14 6:53,597,-8,8,0,No,,70,644.93,B777,10997,69.17,Business,No,1pc,37.1,M17,UNKNOWN,10
3680,Ethiopian Airlines,4194,SIN - AMS,SIN,AMS,2020-01-23 19:52,2020-01-24 6:38,646,9,0,9,No,,133,31.40,A320,13540,80.12,First,No,No,22.28,D6,T4,6
3681,Air France,8993,LOS - CDG,LOS,CDG,2024-05-08 5:13,2024-05-08 8:42,209,-27,27,0,No,,74,342.48,CRJ900,458,96.3,First,No,No,9.72,B21,UNKNOWN,16
3682,Lufthansa,4946,LOS - CDG,LOS,CDG,2025-08-19 20:48,2025-08-20 8:47,719,94,0,94,No,,207,304.04,CRJ900,4802,66.3,Business,Yes,20kg,31.11,Y35,T3,17
3683,South African Airways,5630,LAX - DXB,LAX,DXB,2023-03-08 16:35,2023-03-08 17:42,67,17,0,17,No,,252,157.53,A350,7906,64.93,First,Yes,1pc,34.69,B26,T1,19
3684,Ethiopian Airlines,9456,DXB - AMS,DXB,AMS,2024-10-10 9:16,2024-10-10 10:44,88,60,0,60,No,,9,33.73,A320,14515,67.41,First,No,2pc,36.74,Y27,T1,4
3685,Turkish Airlines,732,DXB - LHR,DXB,LHR,2025-01-18 18:53,2025-01-19 6:32,699,34,0,34,No,,275,370.87,A320,10338,94.16,Business,Yes,20kg,23.94,L21,T1,13
3687,Lufthansa,6026,ATL - LAX,ATL,LAX,2022-05-28 5:54,2022-05-28 17:21,687,11,0,11,No,,177,189.63,B777,9380,96.25,First,No,No,22.61,J21,T4,17
3688,South African Airways,4503,ORD - ORD,ORD,ORD,2022-07-16 7:58,2022-07-16 16:16,498,-14,14,0,No,,22,368.89,A350,784,86.68,Economy,No,No,22.1,U7,UNKNOWN,14
3689,South African Airways,4204,NBO - LAX,NBO,LAX,2025-10-27 9:32,2025-10-27 12:55,203,-3,3,0,No,,33,211.57,CRJ900,4047,98.92,Business,No,1pc,24.9,W29,T4,11
3690,South African Airways,302,IST - LAX,IST,LAX,2020-12-01 20:51,2020-12-02 6:29,578,-25,25,0,No,,168,608.04,A350,14860,UNKNOWN,First,No,23kg,27.49,Y25,T4,19
3691,Kenya Airways,2136,JFK - JFK,JFK,JFK,2024-02-05 17:01,2024-02-05 18:45,104,-29,29,0,No,,63,225.82,CRJ900,3839,57.85,First,No,2pc,31.15,R8,UNKNOWN,9
3692,KLM,5128,IST - JFK,IST,JFK,2020-07-17 8:02,2020-07-17 13:00,298,98,0,98,No,,116,651.06,A380,7615,85.34,Economy,Yes,20kg,21.54,C19,T1,12
3693,Qatar Airways,9413,AMS - DOH,AMS,DOH,2022-11-10 19:07,2022-11-10 22:41,214,26,0,26,No,,224,344.00,A320,13335,96.45,Business,Yes,1pc,28.6,Y15,T2,20
3694,Air France,5359,NBO - DOH,NBO,DOH,2022-05-09 0:05,2022-05-09 4:05,240,73,0,73,No,,262,219.62,B777,1625,100,Business,No,1pc,20.93,F5,T1,17
3695,Kenya Airways,4433,LAX - ORD,LAX,ORD,2025-06-13 6:12,2025-06-13 10:46,274,-16,16,0,No,,212,205.09,B777,4539,91.5,Business,No,2pc,12.45,N33,T4,UNKNOWN
3696,Turkish Airlines,3029,SIN - FRA,SIN,FRA,2022-10-07 3:58,2022-10-07 6:25,147,-35,35,0,No,,90,652.76,B777,2526,78.82,Business,UNKNOWN,No,35.41,P25,T1,13
3697,KLM,7371,FRA - IST,FRA,IST,2022-05-10 6:02,2022-05-10 11:17,315,-24,24,0,No,,201,489.17,A350,11377,87.95,Economy,No,23kg,23.37,Y24,T3,UNKNOWN
3698,Air France,7681,IST - NBO,IST,NBO,2022-03-22 8:31,2022-03-22 18:01,570,-1,1,0,No,,261,198.12,A380,2026,90.81,First,Yes,1pc,12.67,W15,T2,10
3699,Lufthansa,7307,DXB - AMS,DXB,AMS,2025-07-17 0:51,2025-07-17 4:49,238,0,0,0,No,,227,121.74,A380,13380,84.09,First,No,2pc,UNKNOWN,G43,T4,17
3700,Air France,706,FRA - LOS,FRA,LOS,2021-04-10 19:32,2021-04-11 4:16,524,22,0,22,No,,73,195.04,B737,UNKNOWN,91.33,Economy,Yes,2pc,UNKNOWN,E14,T1,4
3701,American Airlines,5977,LHR - CDG,LHR,CDG,2024-05-26 4:12,2024-05-26 8:54,282,43,0,43,No,,130,592.60,A380,13700,92.08,Business,Yes,23kg,39.3,K41,UNKNOWN,12
3702,American Airlines,7967,LAX - LOS,LAX,LOS,2022-01-16 14:13,2022-01-17 1:43,690,73,0,73,No,,32,32.84,CRJ900,3092,89.99,Economy,Yes,20kg,11.67,D35,T3,14
3703,Lufthansa,9219,SIN - NBO,SIN,NBO,2020-06-25 9:25,2020-06-25 14:48,323,0,0,0,No,,210,64.44,B737,8372,81.6,Economy,Yes,1pc,26.03,L19,T1,20
3704,Air France,3669,LAX - LOS,LAX,LOS,2025-02-07 5:43,2025-02-07 10:09,266,63,0,63,No,,288,440.48,A320,13763,73.18,Economy,Yes,20kg,25.37,Q24,T3,11
3705,Air France,6794,DXB - CDG,DXB,CDG,2023-06-09 11:45,2023-06-09 22:51,666,17,0,17,No,,258,396.05,B737,9518,95.05,Business,No,23kg,22.23,V38,T4,13
3707,Delta Airlines,4629,AMS - CDG,AMS,CDG,2021-03-10 17:54,2021-03-11 0:02,368,39,0,39,No,,2,594.56,B777,10536,100,Business,No,23kg,17.37,R35,UNKNOWN,19
3708,American Airlines,9134,AMS - ORD,AMS,ORD,2020-03-20 2:04,2020-03-20 13:34,690,18,0,18,No,,227,339.84,A380,2557,100,Business,No,2pc,51.54,I25,T3,11
3709,Ethiopian Airlines,5245,SIN - NBO,SIN,NBO,2025-07-29 6:12,2025-07-29 11:39,327,4,0,4,No,,195,241.28,B737,11426,99.99,Business,No,No,25.23,E14,T1,7
3710,Delta Airlines,1149,IST - NBO,IST,NBO,2024-03-25 6:48,2024-03-25 8:51,123,-3,3,0,No,,275,243.57,B737,6878,83.1,First,Yes,No,22.04,Y48,T2,14
3711,Singapore Airlines,7316,NBO - DOH,NBO,DOH,2022-07-07 9:52,2022-07-07 16:41,409,63,0,63,No,,40,535.53,A350,12058,100,First,No,2pc,41.56,R25,T2,15
3712,American Airlines,3045,ORD - AMS,ORD,AMS,2022-03-17 0:13,2022-03-17 9:26,553,14,0,14,No,,224,504.55,UNKNOWN,11724,89.73,Business,No,23kg,12.23,E36,T3,18
3713,Air France,4327,AMS - CDG,AMS,CDG,2023-07-24 10:31,2023-07-24 20:13,582,81,0,81,No,,5,306.28,UNKNOWN,8446,77.43,Business,No,20kg,43.87,E42,T2,10
3714,Kenya Airways,4624,FRA - LOS,FRA,LOS,2023-06-11 1:04,2023-06-11 3:41,157,16,0,16,No,,22,444.32,A380,10392,100,Business,No,2pc,22.02,N4,T2,7
3715,Delta Airlines,4352,ORD - CDG,ORD,CDG,2023-04-21 7:52,2023-04-21 10:02,130,-1,1,0,No,,219,542.52,B737,4760,97.38,First,No,-,35.15,I1,T2,12
3716,KLM,2184,LOS - LHR,LOS,LHR,2024-12-16 9:23,2024-12-16 19:52,629,-14,14,0,No,,39,281.32,B737,9548,100,Economy,No,23kg,14.26,B12,T3,12
3717,Turkish Airlines,3826,SIN - DOH,SIN,DOH,2024-11-12 6:34,2024-11-12 12:09,335,35,0,35,No,,135,439.33,A350,5569,69.45,First,No,No,31.78,Y23,T3,18
3719,Qatar Airways,2506,SIN - DXB,SIN,DXB,2022-12-02 4:23,2022-12-02 11:20,417,-17,17,0,No,,218,443.12,B737,2785,57.76,Business,Yes,2pc,6.52,R29,T1,11
3721,Lufthansa,3912,JFK - DXB,JFK,DXB,2024-07-19 1:16,2024-07-19 10:20,544,-23,23,0,No,,295,538.33,A380,13687,67.37,Business,No,23kg,42.38,P36,UNKNOWN,19
3722,Turkish Airlines,1975,NBO - LHR,NBO,LHR,2025-06-06 4:06,2025-06-06 6:29,143,49,0,49,No,,241,779.56,A380,7025,100,Business,Yes,2pc,33.98,F17,T4,13
3723,Turkish Airlines,730,LOS - NBO,LOS,NBO,2024-01-18 1:23,2024-01-18 13:00,697,-67,67,0,No,,78,210.57,A320,12347,97.52,Business,No,No,34.64,Y23,T3,16
3724,American Airlines,3118,ORD - DOH,ORD,DOH,2025-09-18 10:08,2025-09-18 20:51,643,73,0,73,No,,115,80.07,B777,14552,49.17,Business,Yes,1pc,39.31,J14,T1,17
3725,South African Airways,8402,ATL - IST,ATL,IST,2023-01-18 19:29,2023-01-19 1:24,355,0,0,0,No,,239,314.02,A320,2263,100,Business,No,2pc,34.68,N10,T2,19
3726,Kenya Airways,9600,ORD - IST,ORD,IST,2022-07-21 16:08,2022-07-21 18:03,115,42,0,42,No,,210,482.14,B737,4236,90.48,First,No,20kg,41.16,T11,T3,16
3727,South African Airways,5299,AMS - LHR,AMS,LHR,2021-06-12 3:07,2021-06-12 10:06,419,25,0,25,No,,53,396.81,A350,12142,100,Business,No,20kg,26.1,L44,T4,14
3728,South African Airways,9167,DXB - FRA,DXB,FRA,2024-09-30 9:59,2024-09-30 14:10,251,-36,36,0,No,,160,368.12,A350,12665,88.42,UNKNOWN,Yes,20kg,38.26,Z7,UNKNOWN,7
3729,South African Airways,1096,LAX - ATL,LAX,ATL,2022-07-01 18:07,2022-07-02 4:34,627,-9,9,0,No,,62,515.84,UNKNOWN,6675,94.43,Economy,No,1pc,44.25,E14,T4,13
3730,Air France,4344,LAX - LOS,LAX,LOS,2020-10-30 5:48,2020-10-30 7:47,119,-29,29,0,No,,235,673.59,B777,12176,100,First,No,23kg,32.91,UNKNOWN,T4,5
3731,Emirates,4317,DOH - IST,DOH,IST,2024-01-02 15:57,2024-01-03 3:46,709,0,0,0,No,,42,110.48,CRJ900,9606,UNKNOWN,Economy,Yes,20kg,18.51,K32,T1,14
3732,Lufthansa,364,LOS - CDG,LOS,CDG,2021-02-01 12:12,2021-02-01 13:50,98,83,0,83,No,,165,34.15,A350,14489,100,Business,No,2pc,28.06,X26,UNKNOWN,15
3733,Kenya Airways,5889,DOH - DOH,DOH,DOH,2022-03-14 14:28,2022-03-15 0:27,599,52,0,52,No,,19,269.58,A350,8568,90.9,Business,No,23kg,16.14,P50,UNKNOWN,4
3734,Air France,8954,SIN - LOS,SIN,LOS,2024-10-02 20:25,2024-10-02 22:13,108,1,0,1,No,,14,105.71,B777,3710,100,Economy,Yes,No,30.86,D24,T3,10
3735,Air France,832,AMS - LHR,AMS,LHR,2021-07-22 18:33,2021-07-23 2:32,479,75,0,75,No,,253,94.76,A320,2515,71.61,Economy,No,23kg,26.21,U48,T1,4
3736,British Airways,9939,LOS - AMS,LOS,AMS,2025-10-12 19:01,2025-10-13 6:37,696,-16,16,0,No,,221,69.60,A350,12520,100,First,Yes,23kg,21.35,F38,T2,14
3737,British Airways,5829,AMS - JFK,AMS,JFK,2025-07-26 6:11,2025-07-26 7:46,95,37,0,37,No,,41,267.72,A320,687,81.61,Business,Yes,2pc,22.08,S49,T2,9
3738,Qatar Airways,1888,ORD - LOS,ORD,LOS,2020-10-04 10:40,2020-10-04 13:20,160,-33,33,0,No,Technical,234,424.65,CRJ900,11325,84.62,Economy,Yes,23kg,28.19,N29,UNKNOWN,10
3739,South African Airways,1369,IST - JFK,IST,JFK,2021-11-21 12:25,2021-11-21 14:50,145,94,0,94,No,,178,237.40,A380,7922,100,Economy,Yes,20kg,26.28,M13,T2,8
3740,Singapore Airlines,8405,SIN - LOS,SIN,LOS,2023-01-08 19:51,2023-01-09 5:26,575,-2,2,0,No,,56,106.67,CRJ900,3048,100,Business,No,23kg,15.8,UNKNOWN,UNKNOWN,4
3741,British Airways,7371,AMS - FRA,AMS,FRA,2021-11-24 20:32,2021-11-25 1:14,282,63,0,63,No,,274,346.62,A320,13277,78.28,Business,Yes,1pc,30.21,Z40,UNKNOWN,17
3743,Delta Airlines,3982,FRA - FRA,FRA,FRA,2023-02-28 18:39,2023-03-01 1:54,435,48,0,48,No,,242,82.98,A350,10309,98.44,First,No,2pc,27.43,N37,T2,20
3744,KLM,3443,AMS - LOS,AMS,LOS,2022-03-20 12:42,2022-03-20 21:32,530,1,0,1,No,,283,28.05,CRJ900,13782,99.86,First,Yes,20kg,45.76,Z23,T1,14
3745,American Airlines,5347,CDG - LHR,CDG,LHR,2024-12-24 7:18,2024-12-24 18:59,701,36,0,36,No,,128,266.34,B777,5862,100,Economy,No,23kg,28.59,T1,T1,19
3746,KLM,9444,DOH - CDG,DOH,CDG,2022-07-02 14:02,2022-07-02 15:32,90,33,0,33,No,,91,292.57,B737,10222,100,First,Yes,20kg,17,S43,T1,9
3747,Air France,6184,ORD - LAX,ORD,LAX,2023-12-11 20:29,2023-12-12 3:43,434,23,0,23,No,,259,377.39,A380,8430,100,First,Yes,1pc,41.85,E47,UNKNOWN,6
3748,Qatar Airways,6915,CDG - LOS,CDG,LOS,2020-12-31 22:25,2020-12-31 23:35,70,6,0,6,No,,145,237.06,CRJ900,1917,85.08,Business,Yes,2pc,46.14,UNKNOWN,UNKNOWN,12
3749,Singapore Airlines,1269,DOH - LHR,DOH,LHR,2024-01-01 21:44,2024-01-02 3:45,361,23,0,23,No,,188,180.70,CRJ900,10532,66.74,Economy,Yes,1pc,39.95,UNKNOWN,T2,11
3750,KLM,7087,NBO - AMS,NBO,AMS,2020-06-15 18:26,2020-06-15 21:01,155,93,0,93,No,,185,636.65,CRJ900,11129,100,Business,No,No,22.36,X37,T2,18
3751,Air France,4738,ORD - LOS,ORD,LOS,2025-05-25 0:02,2025-05-25 4:11,249,3,0,3,No,,233,583.78,A320,7023,95.12,Business,Yes,23kg,17.65,H17,UNKNOWN,19
3752,Delta Airlines,UNKNOWN,LAX - NBO,LAX,NBO,2024-12-07 23:16,2024-12-08 3:27,251,-9,9,0,No,,52,411.78,B737,11091,83.03,First,Yes,23kg,54.76,Q16,T3,7
3753,Delta Airlines,5450,DXB - ATL,DXB,ATL,2025-04-12 7:22,2025-04-12 16:27,545,-20,20,0,No,,271,427.70,A380,8411,75.18,First,Yes,No,18.23,Q35,T1,18
3754,United Airlines,6002,LHR - FRA,LHR,FRA,2020-08-09 6:13,2020-08-09 11:38,325,0,0,0,No,,219,188.96,A380,617,92.39,Economy,No,2pc,38.21,Z27,UNKNOWN,7
3755,British Airways,5588,LAX - LOS,LAX,LOS,2024-01-07 3:15,2024-01-07 11:18,483,146,0,146,No,,247,378.87,CRJ900,9858,99.56,Business,Yes,20kg,29.07,V25,T3,9
3756,Kenya Airways,6786,LAX - IST,LAX,IST,2021-08-27 10:14,2021-08-27 13:21,187,36,0,36,No,,246,162.03,B737,13297,81.33,Economy,No,2pc,39.44,J34,T4,12
3757,Singapore Airlines,6239,DXB - ATL,DXB,ATL,2024-04-03 22:17,2024-04-04 3:14,297,37,0,37,No,,23,139.35,A350,8493,100,First,Yes,No,17.4,P6,T3,5
3758,South African Airways,7811,LAX - ATL,LAX,ATL,2021-01-07 6:07,2021-01-07 13:01,414,38,0,38,No,,221,26.50,A380,13616,100,Business,No,23kg,27.5,Q12,T3,13
3759,Lufthansa,4917,SIN - CDG,SIN,CDG,2025-10-15 20:30,2025-10-15 23:21,171,71,0,71,No,,219,431.21,A350,12507,51.14,First,Yes,No,21.02,R7,T2,8
3760,Ethiopian Airlines,610,NBO - CDG,NBO,CDG,2023-03-31 19:19,2023-04-01 3:44,505,31,0,31,No,,249,382.73,A350,704,100,UNKNOWN,Yes,No,21.59,N34,T2,UNKNOWN
3761,Air France,6134,IST - LOS,IST,LOS,2022-07-15 23:01,2022-07-16 2:25,204,-27,27,0,No,,47,263.24,CRJ900,8953,81.84,Business,Yes,23kg,18.81,P4,UNKNOWN,20
3762,KLM,830,LOS - NBO,LOS,NBO,2023-07-07 11:30,2023-07-07 13:34,124,54,0,54,No,,81,16.02,A320,9396,84.8,Economy,UNKNOWN,No,32.9,A46,T4,11
3763,United Airlines,4865,ATL - IST,ATL,IST,2020-06-16 23:09,2020-06-17 4:15,306,5,0,5,No,,90,401.28,CRJ900,12059,76.72,Economy,No,2pc,30.56,L25,T2,9
3764,KLM,518,SIN - LHR,SIN,LHR,2021-09-14 7:11,2021-09-14 9:56,165,40,0,40,No,,153,379.24,B777,518,70.96,Business,No,1pc,33.34,B42,T3,8
3765,Air France,1840,NBO - IST,NBO,IST,2022-11-30 15:19,2022-11-30 19:19,240,-74,74,0,No,,300,491.16,B777,10439,82.34,Economy,No,1pc,29.75,M25,T4,8
3766,South African Airways,3564,DOH - DOH,DOH,DOH,2023-06-25 7:33,2023-06-25 11:36,243,3,0,3,No,,60,348.55,A320,3605,84.33,First,Yes,2pc,30.38,M7,T2,18
3767,American Airlines,5229,ATL - IST,ATL,IST,2024-11-04 1:48,2024-11-04 6:33,285,-53,53,0,No,,132,386.34,B737,3986,83.66,Economy,No,1pc,27.67,C39,T2,10
3768,Turkish Airlines,8468,SIN - DOH,SIN,DOH,2023-11-22 14:59,2023-11-22 17:27,148,40,0,40,No,,105,536.23,B777,6655,100,Economy,No,1pc,27.03,E10,UNKNOWN,4
3769,Kenya Airways,8426,LHR - ATL,LHR,ATL,2021-03-20 23:34,2021-03-21 9:23,589,17,0,17,No,,5,311.52,B777,12048,93.15,First,Yes,23kg,29.78,J16,T3,8
